card_id,name,set_name
A2a-083,Glaceon ex,Triumphant Light
A2a-092,Glaceon ex,Triumphant Light
A2a-049,Golbat,Triumphant Light
A2a-032,Haunter,Triumphant Light
A2a-013,Heatran,Triumphant Light
A2a-001,Heracross,Triumphant Light
A2a-064,Hoothoot,Triumphant Light
A2a-012,Houndoom,Triumphant Light
A2a-076,Houndoom,Triumphant Light
A2a-011,Houndour,Triumphant Light
A2a-072,Irida,Triumphant Light
A2a-087,Irida,Triumphant Light
A2a-039,Larvitar,Triumphant Light
A2a-010,Leafeon ex,Triumphant Light
A2a-082,Leafeon ex,Triumphant Light
A2a-091,Leafeon ex,Triumphant Light
A2a-053,Magnemite,Triumphant Light
A2a-080,Magnemite,Triumphant Light
A2a-054,Magneton,Triumphant Light
A2a-055,Magnezone,Triumphant Light
A2a-028,Manectric,Triumphant Light
A2a-014,Marill,Triumphant Light
A2a-077,Marill,Triumphant Light
A2a-056,Mawile,Triumphant Light
A2a-044,Medicham,Triumphant Light
A2a-043,Meditite,Triumphant Light
A2a-003,Mothim,Triumphant Light
A2a-065,Noctowl,Triumphant Light
A2a-042,Nosepass,Triumphant Light
A2a-060,Origin Forme Dialga,Triumphant Light
A2a-023,Origin Forme Palkia,Triumphant Light
A2a-037,Phanpy,Triumphant Light
A2a-024,Phione,Triumphant Light
A2a-025,Pikachu,Triumphant Light
A2a-057,Probopass ex,Triumphant Light
A2a-085,Probopass ex,Triumphant Light
A2a-094,Probopass ex,Triumphant Light
A2a-040,Pupitar,Triumphant Light
A2a-026,Raichu,Triumphant Light
A2a-035,Rotom,Triumphant Light
A2a-069,Shaymin,Triumphant Light
A2a-081,Shaymin,Triumphant Light
A2a-063,Snorlax,Triumphant Light
A2a-018,Snorunt,Triumphant Light
A2a-020,Snover,Triumphant Light
A2a-068,Staraptor,Triumphant Light
A2a-067,Staravia,Triumphant Light
A2a-066,Starly,Triumphant Light
A2a-036,Sudowoodo,Triumphant Light
A2a-079,Sudowoodo,Triumphant Light
A2a-052,Toxicroak,Triumphant Light
A2a-041,Tyranitar,Triumphant Light
A2a-034,Unown,Triumphant Light
A2a-078,Unown,Triumphant Light
A2a-005,Vespiquen,Triumphant Light
A2a-017,Whiscash,Triumphant Light
A2a-048,Zubat,Triumphant Light
sm5-62,Lunala ◇,Ultra Prism
sm5-137,Unit Energy GrassFireWater,Ultra Prism
sm5-170,Unit Energy GrassFireWater,Ultra Prism
sm5-138,Unit Energy LightningPsychicMetal,Ultra Prism
sm5-171,Unit Energy LightningPsychicMetal,Ultra Prism
sm10-172,Fairy Charm Lightning,Unbroken Bonds
sm10-174,Giovanni’s Exile,Unbroken Bonds
sm10-175,Green’s Exploration,Unbroken Bonds
sm10-209,Green’s Exploration,Unbroken Bonds
sm10-177,Koga’s Trap,Unbroken Bonds
sm10-211,Koga’s Trap,Unbroken Bonds
sm10-178,Lt. Surge’s Strategy,Unbroken Bonds
sm10-184,Red’s Challenge,Unbroken Bonds
sm10-213,Red’s Challenge,Unbroken Bonds
hgss3-77,Sage’s Training,Undaunted
hgss3-78,Team Rocket’s Trickery,Undaunted
sm11-186,Blaine’s Quiz Show,Unified Minds
sm11-188,Blue’s Tactics,Unified Minds
sm11-231,Blue’s Tactics,Unified Minds
sm11-202,Misty’s Favor,Unified Minds
sm11-235,Misty’s Favor,Unified Minds
hgss2-71,Cheerleader’s Cheer,Unleashed
hgss2-73,Emcee’s Chatter,Unleashed
hgss2-75,Engineer’s Adjustments,Unleashed
hgss2-77,Interviewer’s Questions,Unleashed
exu-!,Unown,Unseen Forces Unown Collection
exu-A,Unown,Unseen Forces Unown Collection
exu-B,Unown,Unseen Forces Unown Collection
exu-C,Unown,Unseen Forces Unown Collection
exu-D,Unown,Unseen Forces Unown Collection
exu-E,Unown,Unseen Forces Unown Collection
exu-F,Unown,Unseen Forces Unown Collection
exu-G,Unown,Unseen Forces Unown Collection
exu-H,Unown,Unseen Forces Unown Collection
exu-I,Unown,Unseen Forces Unown Collection
exu-J,Unown,Unseen Forces Unown Collection
exu-K,Unown,Unseen Forces Unown Collection
exu-L,Unown,Unseen Forces Unown Collection
exu-M,Unown,Unseen Forces Unown Collection
exu-N,Unown,Unseen Forces Unown Collection
exu-O,Unown,Unseen Forces Unown Collection
exu-P,Unown,Unseen Forces Unown Collection
exu-Q,Unown,Unseen Forces Unown Collection
exu-R,Unown,Unseen Forces Unown Collection
exu-S,Unown,Unseen Forces Unown Collection
exu-T,Unown,Unseen Forces Unown Collection
exu-U,Unown,Unseen Forces Unown Collection
exu-V,Unown,Unseen Forces Unown Collection
exu-W,Unown,Unseen Forces Unown Collection
exu-X,Unown,Unseen Forces Unown Collection
exu-Y,Unown,Unseen Forces Unown Collection
exu-Z,Unown,Unseen Forces Unown Collection
A4-120,Absol,Wisdom of Sea and Sky
A4-142,Aipom,Wisdom of Sea and Sky
A4-143,Ambipom,Wisdom of Sea and Sky
A4-069,Ampharos,Wisdom of Sea and Sky
A4-172,Ampharos,Wisdom of Sea and Sky
A4-111,Ariados,Wisdom of Sea and Sky
A4-050,Azumarill,Wisdom of Sea and Sky
A4-106,Barbaracle,Wisdom of Sea and Sky
A4-009,Bayleef,Wisdom of Sea and Sky
A4-003,Bellossom,Wisdom of Sea and Sky
A4-163,Bellossom,Wisdom of Sea and Sky
A4-105,Binacle,Wisdom of Sea and Sky
A4-132,Blissey,Wisdom of Sea and Sky
A4-185,Blissey,Wisdom of Sea and Sky
A4-150,Bouffalant,Wisdom of Sea and Sky
A4-131,Chansey,Wisdom of Sea and Sky
A4-024,Cherrim,Wisdom of Sea and Sky
A4-023,Cherubi,Wisdom of Sea and Sky
A4-008,Chikorita,Wisdom of Sea and Sky
A4-162,Chikorita,Wisdom of Sea and Sky
A4-064,Chinchou,Wisdom of Sea and Sky
A4-077,Cleffa,Wisdom of Sea and Sky
A4-060,Corphish,Wisdom of Sea and Sky
A4-054,Corsola,Wisdom of Sea and Sky
A4-061,Crawdaunt,Wisdom of Sea and Sky
A4-109,Crobat ex,Wisdom of Sea and Sky
A4-192,Crobat ex,Wisdom of Sea and Sky
A4-207,Crobat ex,Wisdom of Sea and Sky
A4-047,Croconaw,Wisdom of Sea and Sky
A4-027,Cyndaquil,Wisdom of Sea and Sky
A4-165,Cyndaquil,Wisdom of Sea and Sky
A4-154,Dark Pendant,Wisdom of Sea and Sky
A4-036,Darmanitan,Wisdom of Sea and Sky
A4-035,Darumaka,Wisdom of Sea and Sky
A4-057,Delibird,Wisdom of Sea and Sky
A4-170,Delibird,Wisdom of Sea and Sky
A4-100,Donphan ex,Wisdom of Sea and Sky
A4-191,Donphan ex,Wisdom of Sea and Sky
A4-206,Donphan ex,Wisdom of Sea and Sky
A4-062,Ducklett,Wisdom of Sea and Sky
A4-144,Dunsparce,Wisdom of Sea and Sky
A4-134,Eevee,Wisdom of Sea and Sky
A4-231,Eevee,Wisdom of Sea and Sky
A4-070,Elekid,Wisdom of Sea and Sky
A4-151,Elemental Switch,Wisdom of Sea and Sky
A4-072,Emolga,Wisdom of Sea and Sky
A4-033,Entei,Wisdom of Sea and Sky
A4-083,Espeon ex,Wisdom of Sea and Sky
A4-190,Espeon ex,Wisdom of Sea and Sky
A4-205,Espeon ex,Wisdom of Sea and Sky
A4-130,Fearow,Wisdom of Sea and Sky
A4-048,Feraligatr,Wisdom of Sea and Sky
A4-159,Fisher,Wisdom of Sea and Sky
A4-199,Fisher,Wisdom of Sea and Sky
A4-068,Flaaffy,Wisdom of Sea and Sky
A4-213,Flareon,Wisdom of Sea and Sky
A4-121,Forretress,Wisdom of Sea and Sky
A4-139,Furret,Wisdom of Sea and Sky
A4-087,Girafarig,Wisdom of Sea and Sky
A4-235,Glaceon ex,Wisdom of Sea and Sky
A4-094,Gligar,Wisdom of Sea and Sky
A4-176,Gligar,Wisdom of Sea and Sky
A4-095,Gliscor,Wisdom of Sea and Sky
A4-002,Gloom,Wisdom of Sea and Sky
A4-108,Golbat,Wisdom of Sea and Sky
A4-089,Granbull,Wisdom of Sea and Sky
A4-045,Gyarados,Wisdom of Sea and Sky
A4-215,Gyarados,Wisdom of Sea and Sky
A4-234,Gyarados ex,Wisdom of Sea and Sky
A4-037,Heatmor,Wisdom of Sea and Sky
A4-022,Heracross,Wisdom of Sea and Sky
A4-164,Heracross,Wisdom of Sea and Sky
A4-161,Hiker,Wisdom of Sea and Sky
A4-201,Hiker,Wisdom of Sea and Sky
A4-102,Hitmontop,Wisdom of Sea and Sky
A4-114,Honchkrow,Wisdom of Sea and Sky
A4-034,Ho-Oh ex,Wisdom of Sea and Sky
A4-187,Ho-Oh ex,Wisdom of Sea and Sky
A4-210,Ho-Oh ex,Wisdom of Sea and Sky
A4-240,Ho-Oh ex,Wisdom of Sea and Sky
A4-140,Hoothoot,Wisdom of Sea and Sky
A4-182,Hoothoot,Wisdom of Sea and Sky
A4-013,Hoppip,Wisdom of Sea and Sky
A4-041,Horsea,Wisdom of Sea and Sky
A4-118,Houndoom,Wisdom of Sea and Sky
A4-117,Houndour,Wisdom of Sea and Sky
A4-160,Jasmine,Wisdom of Sea and Sky
A4-200,Jasmine,Wisdom of Sea and Sky
A4-219,Jolteon,Wisdom of Sea and Sky
A4-015,Jumpluff,Wisdom of Sea and Sky
A4-076,Jynx,Wisdom of Sea and Sky
A4-133,Kangaskhan,Wisdom of Sea and Sky
A4-043,Kingdra ex,Wisdom of Sea and Sky
A4-188,Kingdra ex,Wisdom of Sea and Sky
A4-203,Kingdra ex,Wisdom of Sea and Sky
A4-127,Klang,Wisdom of Sea and Sky
A4-126,Klink,Wisdom of Sea and Sky
A4-128,Klinklang,Wisdom of Sea and Sky
A4-065,Lanturn ex,Wisdom of Sea and Sky
A4-189,Lanturn ex,Wisdom of Sea and Sky
A4-204,Lanturn ex,Wisdom of Sea and Sky
A4-103,Larvitar,Wisdom of Sea and Sky
A4-233,Leafeon ex,Wisdom of Sea and Sky
A4-012,Ledian,Wisdom of Sea and Sky
A4-011,Ledyba,Wisdom of Sea and Sky
A4-239,Lickilicky ex,Wisdom of Sea and Sky
A4-230,Lickitung,Wisdom of Sea and Sky
A4-149,Lugia ex,Wisdom of Sea and Sky
A4-195,Lugia ex,Wisdom of Sea and Sky
A4-211,Lugia ex,Wisdom of Sea and Sky
A4-241,Lugia ex,Wisdom of Sea and Sky
A4-157,Lyra,Wisdom of Sea and Sky
A4-197,Lyra,Wisdom of Sea and Sky
A4-032,Magby,Wisdom of Sea and Sky
A4-166,Magby,Wisdom of Sea and Sky
A4-031,Magcargo,Wisdom of Sea and Sky
A4-044,Magikarp,Wisdom of Sea and Sky
A4-214,Magikarp,Wisdom of Sea and Sky
A4-217,Magnemite,Wisdom of Sea and Sky
A4-218,Magneton,Wisdom of Sea and Sky
A4-098,Mamoswine,Wisdom of Sea and Sky
A4-221,Mankey,Wisdom of Sea and Sky
A4-058,Mantine,Wisdom of Sea and Sky
A4-067,Mareep,Wisdom of Sea and Sky
A4-049,Marill,Wisdom of Sea and Sky
A4-125,Mawile,Wisdom of Sea and Sky
A4-010,Meganium,Wisdom of Sea and Sky
A4-220,Misdreavus,Wisdom of Sea and Sky
A4-237,Mismagius ex,Wisdom of Sea and Sky
A4-090,Munna,Wisdom of Sea and Sky
A4-113,Murkrow,Wisdom of Sea and Sky
A4-178,Murkrow,Wisdom of Sea and Sky
A4-091,Musharna,Wisdom of Sea and Sky
A4-081,Natu,Wisdom of Sea and Sky
A4-228,Nidoking,Wisdom of Sea and Sky
A4-225,Nidoqueen,Wisdom of Sea and Sky
A4-223,Nidoran♀,Wisdom of Sea and Sky
A4-226,Nidoran♂,Wisdom of Sea and Sky
A4-224,Nidorina,Wisdom of Sea and Sky
A4-227,Nidorino,Wisdom of Sea and Sky
A4-026,Ninetales,Wisdom of Sea and Sky
A4-141,Noctowl,Wisdom of Sea and Sky
A4-056,Octillery,Wisdom of Sea and Sky
A4-169,Octillery,Wisdom of Sea and Sky
A4-001,Oddish,Wisdom of Sea and Sky
A4-092,Onix,Wisdom of Sea and Sky
A4-236,Pachirisu ex,Wisdom of Sea and Sky
A4-099,Phanpy,Wisdom of Sea and Sky
A4-066,Pichu,Wisdom of Sea and Sky
A4-171,Pichu,Wisdom of Sea and Sky
A4-097,Piloswine,Wisdom of Sea and Sky
A4-020,Pineco,Wisdom of Sea and Sky
A4-007,Pinsir,Wisdom of Sea and Sky
A4-040,Politoed,Wisdom of Sea and Sky
A4-038,Poliwag,Wisdom of Sea and Sky
A4-039,Poliwhirl,Wisdom of Sea and Sky
A4-135,Porygon,Wisdom of Sea and Sky
A4-136,Porygon2,Wisdom of Sea and Sky
A4-137,Porygon-Z,Wisdom of Sea and Sky
A4-222,Primeape,Wisdom of Sea and Sky
A4-104,Pupitar,Wisdom of Sea and Sky
A4-052,Quagsire,Wisdom of Sea and Sky
A4-028,Quilava,Wisdom of Sea and Sky
A4-053,Qwilfish,Wisdom of Sea and Sky
A4-168,Qwilfish,Wisdom of Sea and Sky
A4-071,Raikou,Wisdom of Sea and Sky
A4-055,Remoraid,Wisdom of Sea and Sky
A4-155,Rescue Scarf,Wisdom of Sea and Sky
A4-123,Scizor,Wisdom of Sea and Sky
A4-180,Scizor,Wisdom of Sea and Sky
A4-006,Scyther,Wisdom of Sea and Sky
A4-042,Seadra,Wisdom of Sea and Sky
A4-138,Sentret,Wisdom of Sea and Sky
A4-181,Sentret,Wisdom of Sea and Sky
A4-021,Shuckle ex,Wisdom of Sea and Sky
A4-186,Shuckle ex,Wisdom of Sea and Sky
A4-202,Shuckle ex,Wisdom of Sea and Sky
A4-158,Silver,Wisdom of Sea and Sky
A4-198,Silver,Wisdom of Sea and Sky
A4-124,Skarmory ex,Wisdom of Sea and Sky
A4-194,Skarmory ex,Wisdom of Sea and Sky
A4-209,Skarmory ex,Wisdom of Sea and Sky
A4-014,Skiploom,Wisdom of Sea and Sky
A4-074,Slowking,Wisdom of Sea and Sky
A4-073,Slowpoke,Wisdom of Sea and Sky
A4-030,Slugma,Wisdom of Sea and Sky
A4-148,Smeargle,Wisdom of Sea and Sky
A4-184,Smeargle,Wisdom of Sea and Sky
A4-075,Smoochum,Wisdom of Sea and Sky
A4-115,Sneasel,Wisdom of Sea and Sky
A4-229,Sneasel,Wisdom of Sea and Sky
A4-088,Snubbull,Wisdom of Sea and Sky
A4-129,Spearow,Wisdom of Sea and Sky
A4-110,Spinarak,Wisdom of Sea and Sky
A4-177,Spinarak,Wisdom of Sea and Sky
A4-152,Squirt Bottle,Wisdom of Sea and Sky
A4-147,Stantler,Wisdom of Sea and Sky
A4-183,Stantler,Wisdom of Sea and Sky
A4-153,Steel Apron,Wisdom of Sea and Sky
A4-122,Steelix,Wisdom of Sea and Sky
A4-093,Sudowoodo,Wisdom of Sea and Sky
A4-059,Suicune,Wisdom of Sea and Sky
A4-017,Sunflora,Wisdom of Sea and Sky
A4-016,Sunkern,Wisdom of Sea and Sky
A4-063,Swanna,Wisdom of Sea and Sky
A4-096,Swinub,Wisdom of Sea and Sky
A4-004,Tangela,Wisdom of Sea and Sky
A4-005,Tangrowth,Wisdom of Sea and Sky
A4-145,Teddiursa,Wisdom of Sea and Sky
A4-080,Togekiss,Wisdom of Sea and Sky
A4-078,Togepi,Wisdom of Sea and Sky
A4-173,Togepi,Wisdom of Sea and Sky
A4-079,Togetic,Wisdom of Sea and Sky
A4-046,Totodile,Wisdom of Sea and Sky
A4-167,Totodile,Wisdom of Sea and Sky
A4-029,Typhlosion,Wisdom of Sea and Sky
A4-119,Tyranitar,Wisdom of Sea and Sky
A4-179,Tyranitar,Wisdom of Sea and Sky
A4-101,Tyrogue,Wisdom of Sea and Sky
A4-112,Umbreon ex,Wisdom of Sea and Sky
A4-193,Umbreon ex,Wisdom of Sea and Sky
A4-208,Umbreon ex,Wisdom of Sea and Sky
A4-084,Unown,Wisdom of Sea and Sky
A4-085,Unown,Wisdom of Sea and Sky
A4-146,Ursaring,Wisdom of Sea and Sky
A4-216,Vaporeon,Wisdom of Sea and Sky
A4-025,Vulpix,Wisdom of Sea and Sky
A4-116,Weavile,Wisdom of Sea and Sky
A4-238,Weavile ex,Wisdom of Sea and Sky
A4-156,Will,Wisdom of Sea and Sky
A4-196,Will,Wisdom of Sea and Sky
A4-086,Wobbuffet,Wisdom of Sea and Sky
A4-175,Wobbuffet,Wisdom of Sea and Sky
A4-051,Wooper,Wisdom of Sea and Sky
A4-082,Xatu,Wisdom of Sea and Sky
A4-174,Xatu,Wisdom of Sea and Sky
A4-018,Yanma,Wisdom of Sea and Sky
A4-212,Yanma,Wisdom of Sea and Sky
A4-019,Yanmega,Wisdom of Sea and Sky
A4-232,Yanmega ex,Wisdom of Sea and Sky
A4-107,Zubat,Wisdom of Sea and Sky
basep-6,Arcanine,Wizards Black Star Promos
basep-22,Articuno,Wizards Black Star Promos
basep-48,Articuno,Wizards Black Star Promos
basep-50,Celebi,Wizards Black Star Promos
basep-31,Cleffa,Wizards Black Star Promos
basep-16,Computer Error,Wizards Black Star Promos
basep-15,Cool Porygon,Wizards Black Star Promos
basep-17,Dark Persian,Wizards Black Star Promos
basep-5,Dragonite,Wizards Black Star Promos
basep-11,Eevee,Wizards Black Star Promos
basep-2,Electabuzz,Wizards Black Star Promos
basep-46,Electabuzz,Wizards Black Star Promos
basep-34,Entei,Wizards Black Star Promos
basep-25,Flying Pikachu,Wizards Black Star Promos
basep-37,Hitmontop,Wizards Black Star Promos
basep-52,Ho-oh,Wizards Black Star Promos
basep-36,Igglybuff,Wizards Black Star Promos
basep-7,Jigglypuff,Wizards Black Star Promos
basep-41,Lucky Stadium,Wizards Black Star Promos
basep-43,Machamp,Wizards Black Star Promos
basep-44,Magmar,Wizards Black Star Promos
basep-29,Marill,Wizards Black Star Promos
basep-10,Meowth,Wizards Black Star Promos
basep-47,Mew,Wizards Black Star Promos
basep-8,Mew,Wizards Black Star Promos
basep-9,Mew,Wizards Black Star Promos
basep-12,Mewtwo,Wizards Black Star Promos
basep-14,Mewtwo,Wizards Black Star Promos
basep-3,Mewtwo,Wizards Black Star Promos
basep-39,Misdreavus,Wizards Black Star Promos
basep-21,Moltres,Wizards Black Star Promos
basep-35,Pichu,Wizards Black Star Promos
basep-1,Pikachu,Wizards Black Star Promos
basep-26,Pikachu,Wizards Black Star Promos
basep-27,Pikachu,Wizards Black Star Promos
basep-4,Pikachu,Wizards Black Star Promos
basep-40,Pokémon Center,Wizards Black Star Promos
basep-42,Pokémon Tower,Wizards Black Star Promos
basep-20,Psyduck,Wizards Black Star Promos
basep-51,Rapidash,Wizards Black Star Promos
basep-19,Sabrina's Abra,Wizards Black Star Promos
basep-33,Scizor,Wizards Black Star Promos
basep-45,Scyther,Wizards Black Star Promos
basep-32,Smeargle,Wizards Black Star Promos
basep-49,Snorlax,Wizards Black Star Promos
basep-24,___________'s Pikachu,Wizards Black Star Promos
basep-53,Suicune,Wizards Black Star Promos
basep-28,Surfing Pikachu,Wizards Black Star Promos
basep-18,Team Rocket's Meowth,Wizards Black Star Promos
basep-30,Togepi,Wizards Black Star Promos
basep-38,Unown [J],Wizards Black Star Promos
basep-13,Venusaur,Wizards Black Star Promos
basep-23,Zapdos,Wizards Black Star Promos
xyp-XY133,Ash Greninja EX,XY Black Star Promos
xyp-XY167,Garchomp-EX,XY Black Star Promos
xyp-XY153,Ho Oh,XY Black Star Promos
xyp-XY63,M Absol EX,XY Black Star Promos
xyp-XY98,M Aerodactyl EX,XY Black Star Promos
xyp-XY175,Magearna-EX,XY Black Star Promos
xyp-XY158,M Beedrill-EX,XY Black Star Promos
xyp-XY86,M Blaziken EX,XY Black Star Promos
xyp-XY198,M Camerupt-EX,XY Black Star Promos
xyp-XY198a,M Camerupt-EX,XY Black Star Promos
xyp-XY44,M Diancie EX,XY Black Star Promos
xyp-XY183,Mewtwo-EX,XY Black Star Promos
xyp-XY168,M Garchomp-EX,XY Black Star Promos
xyp-XY166,M Gengar-EX,XY Black Star Promos
xyp-XY104,M Mawile EX,XY Black Star Promos
xyp-XY35,M Metagross EX,XY Black Star Promos
xyp-XY171,M Salamence-EX,XY Black Star Promos
xyp-XY200,M Sharpedo-EX,XY Black Star Promos
xyp-XY200a,M Sharpedo-EX,XY Black Star Promos
xyp-XY87,M Swampert EX,XY Black Star Promos
xyp-XY174,Pikachu-EX,XY Black Star Promos
xyp-XY150a,Yveltal-EX,XY Black Star Promos
tk-xy-b-12,Bidoof,XY trainer Kit (Bisharp)
tk-xy-b-10,Metal Energy,XY trainer Kit (Bisharp)
tk-xy-b-18,Metal Energy,XY trainer Kit (Bisharp)
tk-xy-b-2,Metal Energy,XY trainer Kit (Bisharp)
tk-xy-b-22,Metal Energy,XY trainer Kit (Bisharp)
tk-xy-b-24,Metal Energy,XY trainer Kit (Bisharp)
tk-xy-b-6,Metal Energy,XY trainer Kit (Bisharp)
tk-xy-b-7,Metal Energy,XY trainer Kit (Bisharp)
tk-xy-b-8,Metal Energy,XY trainer Kit (Bisharp)
tk-xy-b-9,Metal Energy,XY trainer Kit (Bisharp)
tk-xy-n-23,Noibat,XY trainer Kit (Noivern)
tk-xy-n-21,Poké Ball,XY trainer Kit (Noivern)
tk-xy-n-14,Pokémon Catcher,XY trainer Kit (Noivern)
tk-xy-n-24,Professor’s Letter,XY trainer Kit (Noivern)
tk-xy-n-29,Switch,XY trainer Kit (Noivern)
tk-xy-sy-26,Poké Ball,XY trainer Kit (Sylveon)
tk-xy-sy-23,Pokémon Catcher,XY trainer Kit (Sylveon)
tk-xy-sy-28,Professor’s Letter,XY trainer Kit (Sylveon)
tk-xy-w-6,Fairy Energy,XY trainer Kit (Wigglytuff)
tk-xy-w-7,Fairy Energy,XY trainer Kit (Wigglytuff)
sma-SV81,Aether Foundation Employee,Yellow A Alternate
sma-SV87,Aether Paradise Conservation Area,Yellow A Alternate
sma-SV53,Alolan Ninetales-GX,Yellow A Alternate
sma-SV8,Alolan Vulpix,Yellow A Alternate
sma-SV37,Altaria,Yellow A Alternate
sma-SV77,Altaria-GX,Yellow A Alternate
sma-SV54,Articuno-GX,Yellow A Alternate
sma-SV61,Banette-GX,Yellow A Alternate
sma-SV30,Beldum,Yellow A Alternate
sma-SV88,Brooklet Hill,Yellow A Alternate
sma-SV24,Buzzwole,Yellow A Alternate
sma-SV68,Buzzwole-GX,Yellow A Alternate
sma-SV32,Celesteela,Yellow A Alternate
sma-SV49,Charizard-GX,Yellow A Alternate
sma-SV6,Charmander,Yellow A Alternate
sma-SV7,Charmeleon,Yellow A Alternate
sma-SV82,Cynthia,Yellow A Alternate
sma-SV70,Darkrai-GX,Yellow A Alternate
sma-SV3,Dartrix,Yellow A Alternate
sma-SV47,Decidueye-GX,Yellow A Alternate
sma-SV36,Diancie,Yellow A Alternate
sma-SV80,Drampa-GX,Yellow A Alternate
sma-SV41,Eevee,Yellow A Alternate
sma-SV57,Electrode-GX,Yellow A Alternate
sma-SV60,Espeon-GX,Yellow A Alternate
sma-SV83,Fisherman,Yellow A Alternate
sma-SV11,Froakie,Yellow A Alternate
sma-SV12,Frogadier,Yellow A Alternate
sma-SV39,Gabite,Yellow A Alternate
sma-SV40,Garchomp,Yellow A Alternate
sma-SV75,Gardevoir-GX,Yellow A Alternate
sma-SV38,Gible,Yellow A Alternate
sma-SV55,Glaceon-GX,Yellow A Alternate
sma-SV48,Golisopod-GX,Yellow A Alternate
sma-SV56,Greninja-GX,Yellow A Alternate
sma-SV84,Guzma,Yellow A Alternate
sma-SV26,Guzzlord,Yellow A Alternate
sma-SV71,Guzzlord-GX,Yellow A Alternate
sma-SV85,Hiker,Yellow A Alternate
sma-SV50,Ho-Oh-GX,Yellow A Alternate
sma-SV17,Inkay,Yellow A Alternate
sma-SV33,Kartana,Yellow A Alternate
sma-SV73,Kartana-GX,Yellow A Alternate
sma-SV35,Kirlia,Yellow A Alternate
sma-SV86,Lady,Yellow A Alternate
sma-SV46,Leafeon-GX,Yellow A Alternate
sma-SV22,Lucario,Yellow A Alternate
sma-SV64,Lucario-GX,Yellow A Alternate
sma-SV66,Lycanroc-GX,Yellow A Alternate
sma-SV67,Lycanroc-GX,Yellow A Alternate
sma-SV27,Magnemite,Yellow A Alternate
sma-SV28,Magneton,Yellow A Alternate
sma-SV29,Magnezone,Yellow A Alternate
sma-SV18,Malamar,Yellow A Alternate
sma-SV31,Metang,Yellow A Alternate
sma-SV59,Mewtwo-GX,Yellow A Alternate
sma-SV89,Mt. Coronet,Yellow A Alternate
sma-SV63,Naganadel-GX,Yellow A Alternate
sma-SV62,Nihilego-GX,Yellow A Alternate
sma-SV43,Noibat,Yellow A Alternate
sma-SV78,Noivern-GX,Yellow A Alternate
sma-SV44,Oranguru,Yellow A Alternate
sma-SV5,Pheromosa,Yellow A Alternate
sma-SV19,Poipole,Yellow A Alternate
sma-SV10,Quagsire,Yellow A Alternate
sma-SV34,Ralts,Yellow A Alternate
sma-SV51,Reshiram-GX,Yellow A Alternate
sma-SV21,Riolu,Yellow A Alternate
sma-SV23,Rockruff,Yellow A Alternate
sma-SV2,Rowlet,Yellow A Alternate
sma-SV72,Scizor-GX,Yellow A Alternate
sma-SV1,Scyther,Yellow A Alternate
sma-SV15,Seviper,Yellow A Alternate
sma-SV90,Shrine of Punishment,Yellow A Alternate
sma-SV16,Shuppet,Yellow A Alternate
sma-SV79,Silvally-GX,Yellow A Alternate
sma-SV74,Stakataka-GX,Yellow A Alternate
sma-SV20,Sudowoodo,Yellow A Alternate
sma-SV42,Swablu,Yellow A Alternate
sma-SV76,Sylveon-GX,Yellow A Alternate
sma-SV91,Tapu Bulu-GX,Yellow A Alternate
sma-SV92,Tapu Fini-GX,Yellow A Alternate
sma-SV93,Tapu Koko-GX,Yellow A Alternate
sma-SV94,Tapu Lele-GX,Yellow A Alternate
sma-SV52,Turtonator-GX,Yellow A Alternate
sma-SV45,Type: Null,Yellow A Alternate
sma-SV69,Umbreon-GX,Yellow A Alternate
sma-SV13,Voltorb,Yellow A Alternate
sma-SV4,Wimpod,Yellow A Alternate
sma-SV9,Wooper,Yellow A Alternate
sma-SV14,Xurkitree,Yellow A Alternate
sma-SV58,Xurkitree-GX,Yellow A Alternate
sma-SV25,Zorua,Yellow A Alternate
sma-SV65,Zygarde-GX,Yellow A Alternate
exu-%3F,,
